"id","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","QScreen1","QScreen2","QBHI0","QBHI1","QBHI2","QBHI3","QBHI4","QFeelings_1","QFeelings_2","QFeelings_3","QFeelings_4","QFeelings_5","QFeelings_6","QFeelings_7","QFeelings_8","QJew1","QJew2","QJew3","QJew4","QJew5","QJew6","QHit1","QHit2","QHit3","QHit4","QVio1","QVio2","QVio3","QDemo1","QDemo2","QDemo3","QDemo6","QDemo7","QDemo8","QDemo9","QDemo10","opp","gc","term","transaction_id","SVID","PS","rid","RISN","V","LS","Q_BallotBoxStuffing","Q_RelevantIDDuplicate","Q_RelevantIDDuplicateScore","Q_RecaptchaScore","Q_RelevantIDFraudScore","Q_TotalDuration","wt","Black","IDed.BHI","BHI.Believer"
910,45120.8936458333,45120.8954861111,"IP Address",100,158,"True",45120.8954934259,"R_2R3Ng3md8Dgcig9","anonymous","EN","Black or African American","No","The Old Testament","Not familiar at all","Strongly agree","Somewhat agree","Strongly agree",90,88,92,69,87,68,88,90,NA,NA,"Somewhat agree","Strongly disagree","Somewhat disagree","Strongly disagree","Somewhat support","Somewhat support","Somewhat support","Somewhat support","Somewhat oppose","Somewhat support","Neither support nor oppose","No",22,"Male","Catholic","Independent","Somewhat liberal","High school graduate","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"54SJTvZ1CFzTdBZfYMYEku",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,158,0.9595287324018,"Black",FALSE,FALSE
911,45120.8924884259,45120.8956365741,"IP Address",100,272,"True",45120.8956511343,"R_3n2wSnkVuVF0hjY","anonymous","EN","Black or African American","No","The Old Testament","Slightly familiar","Strongly agree","Somewhat agree","Neither agree nor disagree",74,22,68,59,100,20,100,37,"Neither agree nor disagree","Neither agree nor disagree","Somewhat disagree","Somewhat disagree","Neither agree nor disagree",NA,"Neither support nor oppose","Neither support nor oppose","Somewhat support","Somewhat oppose","Somewhat support","Neither support nor oppose","Somewhat oppose","No",23,"Female","Catholic","Something else","Moderate","2 year degree","Once a day","Qual29638-0130-BlackandNonBlack",1,NA,"1AVCMZOI8sNuFWml9KITjk",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,0.163738431916461,"Black",FALSE,FALSE
912,45120.8941319444,45120.8959143519,"IP Address",100,153,"True",45120.8959206829,"R_sgOnsePMx7EwGsN","anonymous","EN","Other","Yes","The Old Testament","Moderately familiar","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree",100,58,96,100,100,100,100,100,"Neither agree nor disagree",NA,"Strongly disagree",NA,NA,"Strongly disagree","Neither support nor oppose","Somewhat support","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","No",23,"Female","Catholic","Democrat","Somewhat liberal","4 year degree","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"4D3qaNE48uffbv65j9AY79",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,7.36364913884019e-05,"Nonblack",FALSE,FALSE
913,45120.8943055556,45120.896099537,"IP Address",100,154,"True",45120.8961055903,"R_e8KEiF4MJxly7kJ","anonymous","EN","Black or African American","No","The Old Testament","Very familiar","Strongly agree","Strongly agree","Strongly agree",83,89,100,90,100,86,80,76,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly support","Strongly support","Strongly support","Strongly support","Strongly support","Strongly support","Strongly support","No",25,"Male","Protestant","Republican","Very liberal","High school graduate","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"4NmuKI4XeUap0w8dwpxf3u",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,0.9595287324018,"Black",FALSE,TRUE
914,45120.8694560185,45120.8963773148,"IP Address",100,2326,"True",45120.8963987847,"R_ufej7z5kbvrnG49","anonymous","EN","Other","Yes","The Old Testament","Moderately familiar","Somewhat agree","Somewhat agree","Neither agree nor disagree",100,100,100,100,0,0,0,0,"Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","No",35,"Male","None","Independent","Moderate","Some college","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"6BuHGZDwvXlEwDZ3CY1Il9",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,2326,0.000251636638493296,"Nonblack",FALSE,TRUE
915,45120.887974537,45120.8965509259,"IP Address",100,740,"True",45120.8965655556,"R_Q9sMCBPFcdo56St","anonymous","EN","Other","Yes","The Old Testament","Not familiar at all","Neither agree nor disagree","Somewhat disagree","Strongly agree",70,74,100,77,100,76,46,69,NA,"Strongly disagree","Strongly disagree","Somewhat agree",NA,NA,"Strongly oppose","Strongly oppose","Strongly support","Strongly oppose","Somewhat support","Neither support nor oppose","Strongly support","No",26,"Female","Catholic","Democrat","Moderate","4 year degree","Once a day","Qual29638-0130-BlackandNonBlack",1,NA,"20jQ5h04jp2EG7ZAcqamJZ",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,740,7.36364913884019e-05,"Nonblack",FALSE,FALSE
916,45120.8937962963,45120.8969097222,"IP Address",100,268,"True",45120.8969191088,"R_2zBncIJVpUf2WNb","anonymous","EN","Black or African American","No","The Old Testament","Slightly familiar","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree",100,100,100,100,39,100,100,100,NA,NA,"Strongly disagree","Neither agree nor disagree","Somewhat agree","Strongly disagree","Strongly oppose","Strongly oppose","Strongly support","Strongly support","Strongly oppose","Neither support nor oppose","Somewhat support","No",21,"Female","None","Democrat","Moderate","High school graduate","Once a day","Qual29638-0130-BlackandNonBlack",1,NA,"6TzxgDezKkgWIj1soIeVUT",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,268,0.333827699079684,"Black",FALSE,FALSE
917,45120.8928125,45120.8981134259,"IP Address",100,458,"True",45120.8981314815,"R_1Q0bvVCB8BsxjqE","anonymous","EN","Other","Yes","The Old Testament","Extremely familiar","Somewhat agree","Somewhat disagree","Somewhat disagree",50,50,50,50,50,50,50,50,"Neither agree nor disagree","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Strongly oppose","Somewhat oppose","Strongly support","Strongly support","Strongly oppose","Strongly oppose","Strongly oppose","No",40,"Female","Other","Independent","Moderate","4 year degree","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"4QU4tc2Cxtlhc1Kd0sKeRf",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,458,0.00010481729287633,"Nonblack",FALSE,TRUE
918,45120.8957175926,45120.8988541667,"IP Address",100,271,"True",45120.8988691898,"R_OyeVOq6T3quPggp","anonymous","EN","Black or African American","Yes","The Old Testament","Extremely familiar","Strongly agree","Strongly disagree","Strongly agree",100,99,100,100,100,100,100,100,"Strongly agree","Neither agree nor disagree","Somewhat agree","Strongly agree","Strongly disagree",NA,"Strongly oppose","Neither support nor oppose","Strongly oppose","Strongly oppose","Strongly support","Strongly support","Strongly support","Yes",44,"Female","Other","Democrat","Moderate","High school graduate","Once a day","Qual29638-0130-BlackandNonBlack",1,NA,"49Nac395gEYivofFVFAJEv",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,0.18817540907757,"Black",TRUE,TRUE
919,45120.8958217593,45120.9000347222,"IP Address",100,364,"True",45120.9000500926,"R_1EcGDRMbqFBjsjO","anonymous","EN","Other","No","The Old Testament","Extremely familiar","Strongly agree","Strongly agree","Strongly agree",100,100,100,100,100,100,100,100,"Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Strongly oppose","Strongly oppose","Strongly support","Strongly support","Strongly oppose","Strongly oppose","Strongly oppose","Yes",40,"Female","Protestant","Independent","Very liberal","4 year degree","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"4zci6rGUkgD955lnD4KYDz",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,364,0.000205171737804244,"Nonblack",TRUE,TRUE
920,45120.8960416667,45120.9000810185,"IP Address",100,348,"True",45120.9000939236,"R_3rIoY2fePS0EvrD","anonymous","EN","Black or African American","No","The Old Testament","Moderately familiar","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree",100,100,100,100,100,100,100,100,"Neither agree nor disagree","Strongly disagree","Strongly disagree","Somewhat disagree","Somewhat disagree","Strongly disagree","Strongly oppose","Somewhat oppose","Somewhat support","Strongly support","Strongly oppose","Strongly oppose","Somewhat support","Yes",31,"Male","Protestant","Something else","Moderate","4 year degree","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"6izSKlYcS0mIx7GiICOyuj",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,348,1.44986703741954,"Black",FALSE,FALSE
921,45120.8970486111,45120.9002777778,"IP Address",100,278,"True",45120.9002888542,"R_1Ok3yOAl9iDKmgA","anonymous","EN","Black or African American","No","The Old Testament","Slightly familiar","Somewhat agree","Somewhat agree","Somewhat agree",100,100,100,100,100,100,100,100,NA,NA,"Strongly disagree","Neither agree nor disagree",NA,"Strongly disagree","Strongly oppose","Somewhat oppose","Strongly support","Strongly support","Strongly oppose","Strongly oppose","Strongly oppose","No",18,"Female","Other","Republican","Moderate","High school graduate","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"4lJWkhlvuxUBaCW5GxfFNj",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,278,0.333827699079684,"Black",FALSE,FALSE
922,45120.8962384259,45120.9010763889,"IP Address",100,418,"True",45120.9010932755,"R_2xEqqJv48t1yMW3","anonymous","EN","Other","Yes","The Old Testament","Not familiar at all","Somewhat disagree","Neither agree nor disagree","Strongly agree",100,100,100,100,100,100,100,100,"Neither agree nor disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Neither agree nor disagree","Strongly disagree","Strongly oppose","Strongly oppose","Strongly support","Strongly support","Somewhat oppose","Somewhat oppose","Somewhat support","No",28,"Female","None","Republican","Somewhat conservative","High school graduate","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"3QIZ8AmbapFakiKsLXCSAP",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,418,0.000240441269370202,"Nonblack",FALSE,FALSE
923,45120.8985416667,45120.9012152778,"IP Address",100,231,"True",45120.9012310995,"R_3FWIP24wzGvS0oj","anonymous","EN","Black or African American","No","The Old Testament","Slightly familiar","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree",100,100,100,100,100,100,100,100,"Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","No",22,"Female","Other","Democrat","Moderate","Masters/Professional degree","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"1JZTdZtUK2HGKYt3j9q53I",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,231,0.226393312597922,"Black",FALSE,FALSE
924,45120.8969791667,45120.9015046296,"IP Address",100,391,"True",45120.9015169676,"R_10SO8DhnlmDDrna","anonymous","EN","White","Yes","The Old Testament","Slightly familiar","Neither agree nor disagree","Somewhat disagree","Strongly agree",100,100,100,100,100,100,100,100,"Strongly agree","Strongly disagree","Neither agree nor disagree","Somewhat disagree","Somewhat agree","Strongly disagree","Neither support nor oppose","Strongly oppose","Strongly support","Strongly support","Strongly support","Somewhat oppose","Strongly support","No",63,"Female","Catholic","Democrat","Moderate","2 year degree","Once a day","Qual29638-0130-BlackandNonBlack",1,NA,"7MnQSVWSEMe8Ys25Nd5kno",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,391,2.08520992614183,"Nonblack",FALSE,FALSE
925,45120.899837963,45120.9025115741,"IP Address",100,231,"True",45120.9025193634,"R_3NBWY4OAB0xKKZQ","anonymous","EN","American Indian or Alaska Native","No","The Old Testament","Not familiar at all","Somewhat agree","Somewhat agree","Somewhat agree",100,100,100,100,100,100,100,100,"Neither agree nor disagree",NA,"Strongly disagree","Neither agree nor disagree",NA,NA,"Neither support nor oppose","Somewhat support","Strongly support","Somewhat support","Neither support nor oppose","Somewhat support","Strongly support","No",18,"Female","None","Democrat","Moderate","High school graduate","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"1wjwUdkomjBapuCRGBrJWh",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,231,4.29800340442417e-05,"Nonblack",FALSE,FALSE
926,45120.900462963,45120.9032638889,"IP Address",100,241,"True",45120.9032721991,"R_239IBxw5t4MNXbQ","anonymous","EN","Black or African American","No","The Old Testament","Moderately familiar","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree",48,47,46,51,47,52,49,49,"Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither support nor oppose","Neither support nor oppose","Strongly oppose","Strongly oppose","Neither support nor oppose","Neither support nor oppose","Strongly support","No",21,"Female","Catholic","Something else","Moderate","High school graduate","Once a day","Qual29638-0130-BlackandNonBlack",1,NA,"1jXyghYaWzF8AibeMjRGB5",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,241,0.333827699079684,"Black",FALSE,FALSE
927,45120.8992939815,45120.9040509259,"IP Address",100,410,"True",45120.9040617245,"R_30o4cLyngNZCMgA","anonymous","EN","Black or African American","No","The Old Testament","Moderately familiar","Strongly agree","Somewhat agree","Neither agree nor disagree",100,100,100,100,100,46,48,58,"Neither agree nor disagree","Somewhat disagree","Strongly disagree","Somewhat agree","Somewhat agree","Somewhat agree","Strongly support","Somewhat oppose","Strongly oppose","Strongly oppose","Strongly support","Strongly oppose","Strongly support","No",23,"Female","None","Republican","Very liberal","4 year degree","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"1AXcgdIck2G1aQahNbHE0A",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,410,0.237972870029306,"Black",FALSE,TRUE
928,45120.9006018518,45120.9048032407,"IP Address",100,363,"True",45120.9048188426,"R_3LczYbCP7FjC31M","anonymous","EN","Asian or Pacific Islander","No","The Old Testament","Slightly familiar","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree",47,47,48,47,47,48,47,47,"Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Strongly disagree","Strongly oppose","Strongly oppose","Somewhat support","Strongly support","Strongly oppose","Strongly oppose","Strongly oppose","No",59,"Male","Other","Independent","Moderate","Some college","Several times a week","Qual29638-0130-BlackandNonBlack",1,NA,"5iVyplEgediy0JeVLZmtuv",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,363,4.891781448093,"Nonblack",FALSE,FALSE
929,45120.8999652778,45120.9050925926,"IP Address",100,443,"True",45120.9051045949,"R_1d03if0lxrfVe8I","anonymous","EN","Black or African American","No","The Old Testament","Slightly familiar","Somewhat agree","Somewhat agree","Somewhat disagree",100,NA,100,100,61,63,100,100,"Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Strongly agree",NA,"Strongly disagree","Strongly oppose","Somewhat oppose","Strongly support","Strongly support","Somewhat support","Strongly oppose","Strongly support","No",23,"Female","Other","Independent","Moderate","4 year degree","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"3eEb2jUW5o3O43yK13vM64",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,443,0.237972870029306,"Black",FALSE,FALSE
930,45120.9027546296,45120.9053009259,"IP Address",100,220,"True",45120.9053155787,"R_3jcTqyLLpbWwRds","anonymous","EN","Black or African American","No","The Old Testament","Not familiar at all","Neither agree nor disagree","Somewhat disagree","Neither agree nor disagree",100,96,100,100,100,100,100,100,NA,"Strongly disagree",NA,"Strongly disagree",NA,"Strongly disagree","Strongly oppose","Somewhat oppose","Strongly support","Strongly support","Strongly oppose","Strongly oppose","Strongly oppose","No",25,"Male","Other","Something else","Moderate","4 year degree","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"2wvzORkNEZCI2xeaCVdqHX",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,220,0.684010964203224,"Black",FALSE,FALSE
931,45120.9028125,45120.9058680556,"IP Address",100,264,"True",45120.9058782292,"R_2SHT0TDqAWr26so","anonymous","EN","Other","No","The Old Testament","Slightly familiar","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree",82,87,100,80,48,90,71,83,"Somewhat agree","Neither agree nor disagree","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Strongly disagree","Strongly oppose","Somewhat oppose","Strongly support","Strongly support","Strongly oppose","Strongly oppose","Strongly oppose","No",47,"Female","Other","Democrat","Moderate","2 year degree","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"0URiwW1M9P5BslmS7ApPTq",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,264,0.000133839182250604,"Nonblack",FALSE,FALSE
932,45120.9041550926,45120.9061574074,"IP Address",100,172,"True",45120.9061680093,"R_XOkCiaga21i4gAF","anonymous","EN","White","Yes","The Old Testament","Slightly familiar","Strongly disagree","Somewhat disagree","Strongly agree",50,32,81,50,52,35,22,54,"Neither agree nor disagree","Neither agree nor disagree","Strongly agree","Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Strongly oppose","Somewhat oppose","Strongly support","Strongly support","Strongly oppose","Strongly oppose","Strongly oppose","No",38,"Male","Catholic","Independent","Very liberal","Some college","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"3gtVGNGO9hkbOYVu5UocVg",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,172,1.67128913413616,"Nonblack",FALSE,FALSE
