"id","StartDate","EndDate","Status","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","QScreen1","QScreen2","QBHI0","QBHI1","QBHI2","QBHI3","QBHI4","QFeelings_1","QFeelings_2","QFeelings_3","QFeelings_4","QFeelings_5","QFeelings_6","QFeelings_7","QFeelings_8","QJew1","QJew2","QJew3","QJew4","QJew5","QJew6","QHit1","QHit2","QHit3","QHit4","QVio1","QVio2","QVio3","QDemo1","QDemo2","QDemo3","QDemo6","QDemo7","QDemo8","QDemo9","QDemo10","opp","gc","term","transaction_id","SVID","PS","rid","RISN","V","LS","Q_BallotBoxStuffing","Q_RelevantIDDuplicate","Q_RelevantIDDuplicateScore","Q_RecaptchaScore","Q_RelevantIDFraudScore","Q_TotalDuration","wt"
842,"45120.859259259261","45120.862199074072","IP Address","100","254","True","45120.862215578702","R_301ccNRUyQ4Aihk","anonymous","EN","Black or African American","No","The Old Testament","Moderately familiar","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","100","50","53","50","100","50","59","47","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","No","40","Female","Other","Democrat","Moderate","Masters/Professional degree","Once a day","Qual29638-0130-BlackandNonBlack","1",NA,"6KjZurRCqRBQ0CCzwFIPR7","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"254",0.5172594104100797
843,"45120.854398148149","45120.863159722219","IP Address","100","756","True","45120.863169710647","R_1eFZlXM8gmKXDuM","anonymous","EN","Black or African American","No","The Old Testament","Extremely familiar","Strongly agree","Strongly disagree","Strongly disagree","100",NA,NA,NA,NA,"100",NA,"100",NA,"Strongly agree","Strongly agree","Strongly agree","Strongly disagree",NA,"Neither support nor oppose","Strongly oppose","Strongly oppose","Strongly oppose","Neither support nor oppose","Strongly support","Strongly support","Yes","29","Female","Other","Independent","Moderate","High school graduate","Several times a week","Qual29638-0130-BlackandNonBlack","1",NA,"4pEif7oQ3Fjsj2dMzhW1OL","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"756",0.7075994427034409
844,"45120.860405092593","45120.863391203704","IP Address","100","258","True","45120.863406006945","R_vf4Z1W77ei4vIfD","anonymous","EN","Black or African American","No","The Old Testament","Very familiar","Somewhat agree","Somewhat agree","Neither agree nor disagree","55","28","62","69","59","52","70","67","Somewhat disagree","Strongly disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Neither agree nor disagree","Strongly oppose","Strongly oppose","Somewhat support","Strongly oppose","Somewhat oppose","Neither support nor oppose","Strongly support","Yes","36","Female","None","Democrat","Somewhat liberal","Less than high school","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"6qOfBM5j8QmdZoDYGJWYK5","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"258",2.6167063533822903
845,"45120.856087962966","45120.864236111112","IP Address","100","704","True","45120.864247638892","R_29ggCHcin9k167O","anonymous","EN","Black or African American","No","The Old Testament","Moderately familiar","Strongly agree","Strongly disagree","Neither agree nor disagree","100","35","81","73","78","53","99","99",NA,"Neither agree nor disagree","Neither agree nor disagree","Somewhat disagree",NA,"Neither agree nor disagree","Strongly oppose","Somewhat oppose","Strongly support","Strongly support","Strongly oppose","Somewhat oppose","Somewhat support","No","60","Female","Protestant","Democrat","Somewhat liberal","4 year degree","Rarely","Qual29638-0130-BlackandNonBlack","1",NA,"1cCu2Lv8m4TYylZqVE3H0r","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"704",2.397995888357188
846,"45120.863344907404","45120.865162037036","IP Address","100","157","True","45120.865171168982","R_yygBQT7n369Z21j","anonymous","EN","Black or African American","No","The Old Testament","Not familiar at all","Somewhat agree","Somewhat agree","Somewhat agree","51","56","48","56","50","56","48","52",NA,NA,NA,NA,NA,NA,"Strongly oppose","Strongly support","Strongly support","Strongly support","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","No","43","Male","Other","Democrat","Somewhat liberal","4 year degree","Once a day","Qual29638-0130-BlackandNonBlack","1",NA,"3Sk4XDegd9Df6q1pu6MWqM","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"157",1.5628160743694937
847,"45120.863993055558","45120.865763888891","IP Address","100","153","True","45120.865787465278","R_2Yg3pzvXjY3GQ9d","anonymous","EN","Black or African American","Yes","The Old Testament","Slightly familiar","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","100","100","100","100","100","96","97","100","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat oppose","Somewhat oppose","Strongly support","Strongly support","Somewhat oppose","Somewhat oppose","Somewhat support","No","32","Female","Catholic","Democrat","Moderate","High school graduate","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"4Qd6cZqhi0vD9waECLNqX5","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"153",0.17457545219105713
848,"45120.860902777778","45120.86582175926","IP Address","100","424","True","45120.865836724537","R_1oiNdaXIhPwYgjb","anonymous","EN","Black or African American","No","The Old Testament","Very familiar","Strongly agree","Strongly disagree","Strongly disagree","100","61","100","100","100","24","100","100","Strongly agree",NA,"Strongly agree","Strongly agree","Somewhat agree","Strongly disagree","Strongly oppose","Strongly oppose","Strongly support","Strongly support","Strongly oppose","Strongly support","Strongly support","Yes","28","Female","Other","Independent","Moderate","High school graduate","Once a day","Qual29638-0130-BlackandNonBlack","1",NA,"5UL6uyZorm0DkK8ZIOhi44","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"424",0.7075994427034409
849,"45120.864594907405","45120.866446759261","IP Address","100","160","True","45120.866462453705","R_2D8sylClILtcase","anonymous","EN","Other","Yes","The Old Testament","Slightly familiar","Somewhat disagree","Somewhat disagree","Somewhat agree","59","82","100","58","86","72","56","77","Somewhat agree","Somewhat disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Somewhat disagree","Strongly oppose","Strongly oppose","Strongly oppose","Strongly oppose","Somewhat support","Somewhat support","Somewhat support","No","24","Female","Catholic","Something else","Moderate","2 year degree","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"6EbEp3BKE8ZvbeNrlzJiDO","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"160",4.803511388410878e-5
850,"45120.865405092591","45120.8672337963","IP Address","100","158","True","45120.867246863425","R_2f39RjWJWdCIWkw","anonymous","EN","Black or African American","No","The Old Testament","Extremely familiar","Strongly disagree","Strongly disagree","Strongly disagree","100","50","50","49","100","51","50","100","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Yes","27","Female","Other","Independent","Moderate","2 year degree","Rarely","Qual29638-0130-BlackandNonBlack","1",NA,"1iAV70xnF2Wac46N6CXxtv","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"158",0.1637384319164612
851,"45120.862060185187","45120.867789351854","IP Address","100","494","True","45120.867799803244","R_31BkO9bxI93Btzj","anonymous","EN","Black or African American","No","The Old Testament","Slightly familiar","Neither agree nor disagree","Neither agree nor disagree","Strongly agree","100","100","100","100","100","100","100","100","Strongly agree","Strongly disagree","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Somewhat oppose","Somewhat oppose","Strongly support","Strongly support","Somewhat oppose","Somewhat oppose","Somewhat oppose","No","64","Female","Other","Republican","Somewhat conservative","High school graduate","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"3MbGDFOC5HJ42LfDnnq0xM","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"494",3.3639021528556547
852,"45120.863020833334","45120.867847222224","IP Address","100","416","True","45120.867856493052","R_6Pv3fDrkmGsgW8F","anonymous","EN","Other","Yes","The Old Testament","Moderately familiar","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","50","50","57","76","50","50","50","50","Somewhat disagree",NA,"Neither agree nor disagree",NA,NA,"Strongly disagree","Strongly oppose","Somewhat oppose","Somewhat support","Neither support nor oppose","Strongly oppose","Strongly oppose","Somewhat oppose","No","33","Female","Catholic","Independent","Moderate","4 year degree","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"60MFgYbRazviZ6YJAiWbP6","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"416",9.088057269914056e-5
853,"45120.831932870373","45120.868067129632","IP Address","100","3121","True","45120.868095706021","R_2yrNulM4JtFwbKP","anonymous","EN","Black or African American","No","The Old Testament","Extremely familiar","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","100","78","59","86","100","100","86","100","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree","Neither agree nor disagree","Strongly disagree","Neither support nor oppose","Neither support nor oppose","Strongly support","Strongly support","Somewhat support","Somewhat support","Neither support nor oppose","No","27","Male","Other","Independent","Somewhat liberal","Masters/Professional degree","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"6j4fBI9invWCyEHhFISWDN","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3121",0.6507275725178092
854,"45120.855104166665","45120.868680555555","IP Address","100","1172","True","45120.868689456016","R_1l4c3ulUvG2Z1ri","anonymous","EN","Black or African American","Yes","The Old Testament","Moderately familiar","Strongly agree","Strongly agree","Strongly agree",NA,NA,NA,NA,NA,NA,NA,"81",NA,"Somewhat agree",NA,"Strongly agree","Neither agree nor disagree",NA,"Somewhat support","Somewhat support","Somewhat support","Somewhat support","Somewhat oppose","Neither support nor oppose","Somewhat oppose","Yes","19","Female","None","Independent","Somewhat liberal","2 year degree","Rarely","Qual29638-0130-BlackandNonBlack","1",NA,"5zRepRuneDOQ3QLlKuQ62K","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1172",0.04039674011565173
855,"45120.866041666668","45120.869097222225","IP Address","100","264","True","45120.869121018521","R_1DViGMKEqvDyfUg","anonymous","EN","Black or African American","No","The Old Testament","Moderately familiar","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","50","50","50","50","50","50","50","50","Neither agree nor disagree","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Strongly oppose","Somewhat oppose","Somewhat support","Strongly support","Strongly oppose","Strongly oppose","Strongly oppose","No","70","Female","Protestant","Something else","Somewhat liberal","4 year degree","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"0TPmuVcPQCxfWtKGTHgsbb","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"264",3.2694598802101025
856,"45120.865162037036","45120.86996527778","IP Address","100","415","True","45120.86997709491","R_3CHL9l8u4psGPlC","anonymous","EN","Black or African American","Yes","The Old Testament","Moderately familiar","Somewhat disagree","Neither agree nor disagree","Somewhat agree","57","55","78","75","30","53","52","58",NA,"Strongly disagree","Somewhat disagree",NA,"Somewhat agree","Somewhat disagree","Somewhat oppose","Somewhat oppose","Somewhat oppose","Strongly oppose","Strongly support","Strongly oppose","Strongly support","No","23","Female","None","Independent","Moderate","Less than high school","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"4T5u6acnUeg3zMDd2oqZ72","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"415",0.3045689101058957
857,"45120.868796296294","45120.870833333334","IP Address","100","175","True","45120.870848958337","R_4TPbkpuZWLddRh7","anonymous","EN","Black or African American","No","The Old Testament","Not familiar at all","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","100","50","100","100","100","76","100","55","Somewhat disagree","Strongly disagree","Somewhat agree","Neither agree nor disagree","Strongly disagree","Strongly disagree","Strongly oppose","Somewhat oppose","Strongly support","Somewhat support","Somewhat support","Strongly support","Strongly oppose","No","22","Female","None","Democrat","Somewhat liberal","High school graduate","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"1KCDIWguIqjgt5IIjjmP5g","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"175",0.3338276990796842
859,"45120.868738425925","45120.871249999997","IP Address","100","217","True","45120.871262141205","R_ApQyMfONNLjP8c1","anonymous","EN","Black or African American","No","The Old Testament","Moderately familiar","Somewhat agree","Somewhat agree","Strongly agree","100","0","100","100","50","100","61","80","Neither agree nor disagree","Somewhat agree","Strongly disagree","Neither agree nor disagree","Somewhat agree","Strongly disagree","Strongly oppose","Strongly oppose","Strongly support","Strongly support","Strongly oppose","Neither support nor oppose","Somewhat support","No","18","Female","Catholic","Democrat","Somewhat liberal","High school graduate","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"6EM9Np0OtTSPz8Y15y4mDb","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"217",0.3338276990796842
860,"45120.866851851853","45120.872361111113","IP Address","100","475","True","45120.872376296298","R_pyOY4U1SQGaUhUd","anonymous","EN","American Indian or Alaska Native","No","The Old Testament","Extremely familiar","Strongly agree","Strongly disagree","Strongly disagree","100",NA,NA,NA,"0","3","0","100","Strongly disagree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly oppose","Neither support nor oppose","Strongly oppose","Strongly oppose","Strongly oppose","Strongly support","Strongly support","Yes","54","Female","Other","Independent","Very conservative","High school graduate","Once a day","Qual29638-0130-BlackandNonBlack","1",NA,"7IZsMtuCKm1wjUtH2uMRld","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"475",2.2578983866662524e-4
861,"45120.87060185185","45120.872696759259","IP Address","100","181","True","45120.872705451387","R_Rxc2Ir6XZDEJq8N","anonymous","EN","Black or African American","No","The Old Testament","Moderately familiar","Somewhat agree","Somewhat agree","Neither agree nor disagree","100","85","100","100","100","100","100","100","Strongly agree","Neither agree nor disagree","Neither agree nor disagree","Strongly agree","Strongly agree","Neither agree nor disagree","Somewhat oppose","Somewhat support","Somewhat support","Neither support nor oppose","Strongly support","Strongly support","Somewhat support","No","43","Female","Other","Independent","Moderate","Some college","Several times a week","Qual29638-0130-BlackandNonBlack","1",NA,"0ZSfRhWgdDD2peHlnRKZwX","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"181",0.6554829483964003
